MobilePhoneList [2009-06-29 08:00:00] By http://ke-tai.org/
"連番","メーカ名","機種名","機種略名","ユーザエージェント","タイプ１","タイプ２","ブラウザ幅(x)","ブラウザ高さ(y)","表示カラー数","ブラウザキャッシュ","GIF","JPG","PNG","Flash","Flashバージョン","Flashワークメモリ","Javaアプリ","BREW","HTML","SSL","ログイン","クッキー","CSS","GPS","発売日","備考","更新状況メモ","更新日"
"632","SoftBank","V301T","V301T","J-PHONE/3.0/V301T","C3","","222","261","262144","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2003-10","","","2008-01-17 18:54:38"
"633","SoftBank","V302T","V302T","J-PHONE/3.0/V302T","C3","","144","140","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2004-02","","","2007-12-28 18:18:08"
"634","SoftBank","V303T","V303T","J-PHONE/3.0/V303T","C3","","222","261","262144","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2004-05","","","2008-01-17 18:54:38"
"635","SoftBank","V401SA","V401SA","J-PHONE/3.0/V401SA","C3","","240","260","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2004-07","","","2007-12-28 18:28:46"
"636","SoftBank","V102D","V102D","J-PHONE/3.0/V102D","C3","","128","96","4096","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2004-07","","発売日が曖昧","2008-01-07 21:04:54"
"637","SoftBank","V301D","V301D","J-PHONE/3.0/V301D","C3","","132","136","262144","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2003-11","","","2008-01-17 18:54:38"
"638","SoftBank","V201SH","V201SH","J-PHONE/3.0/V201SH","C3","","240","260","262144","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2006-10","","発売日が曖昧","2008-01-17 18:54:38"
"639","SoftBank","304T","V304T","J-PHONE/3.0/V304T","C3","","221","261","262144","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2006-09","","","2008-01-17 18:54:38"
"640","SoftBank","J-SH07","J-SH07","J-PHONE/3.0/J-SH07","C4","","120","117","65536","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2001-06","","","2008-01-07 21:10:36"
"641","SoftBank","J-T06","J-T06","J-PHONE/3.0/J-T06","C4","","120","126","65536","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2001-08","","","2008-01-17 18:21:30"
"642","SoftBank","J-D05","J-D05","J-PHONE/3.0/J-D05","C4","","132","126","4096","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2001-08","","","2008-01-17 18:21:30"
"643","SoftBank","J-N04","J-N04","J-PHONE/3.0/J-N04","C4","","120","126","4096","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2001-11","","","2008-01-17 17:27:06"
"644","SoftBank","J-SH08","J-SH08","J-PHONE/3.0/J-SH08","C4","","120","117","65536","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2002-02","","","2008-01-07 21:16:43"
"645","SoftBank","J-N05","J-N05","J-PHONE/3.0/J-N05","C4","","160","180","65536","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2002-06","","","2008-01-09 19:20:26"
"646","SoftBank","J-D06","J-D06","J-PHONE/3.0/J-D06","C4","","132","126","4096","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2002-07","","","2008-01-07 21:19:23"
"647","SoftBank","J-SH09","J-SH09","J-PHONE/3.0/J-SH09","C4","","120","117","65536","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2002-08","","","2008-01-07 21:20:25"
"648","SoftBank","J-T08","J-T08","J-PHONE/3.0/J-T08","C4","","222","261","65536","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2002-12","","","2008-01-17 18:21:30"
"649","SoftBank","J-SH010","J-SH10","J-PHONE/3.0/J-SH10","C4","","240","260","262144","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2003-03","","","2008-12-24 02:24:21"
"650","SoftBank","J-D08","J-D08","J-PHONE/3.0/J-D08","C4","","132","136","262144","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2003-07","","","2008-01-17 18:54:38"
"651","SoftBank","J-T010","J-T10","J-PHONE/3.0/J-T10","C4","","240","261","262144","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2003-07","","","2008-12-24 02:24:21"
"652","SoftBank","V401SH","V401SH","J-PHONE/3.0/V401SH","C4","","240","260","262144","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2003-11","","","2008-01-17 18:54:38"
"653","SoftBank","V302SH","V302SH","J-PHONE/3.0/V302SH","C4","","240","260","262144","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2005-08","","","2008-01-17 18:54:38"
"654","SoftBank","V301SH","V301SH","J-PHONE/3.0/V301SH","C4","","240","260","262144","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2004-02","","","2008-01-17 18:54:38"
"655","SoftBank","V401T","V401T","J-PHONE/3.0/V401T","C4","","240","261","262144","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2004-04","","","2008-01-17 18:54:38"
"656","SoftBank","V401D","V401D","J-PHONE/3.0/V401D","C4","","240","265","262144","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2004-06","","","2008-01-17 18:54:38"
"657","SoftBank","V402SH","V402SH","J-PHONE/3.0/V402SH","C4","","240","260","262144","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2004-07","","","2008-01-17 18:54:38"
"658","SoftBank","V403SH","V403SH","J-PHONE/3.0/V403SH","C4","","240","260","262144","6","0","1","1","0","","","1","0","1","0","0","0","0","0","2006-02","","","2008-01-17 18:54:38"
"659","SoftBank","J-SH51","J-SH51","J-PHONE/4.0/J-SH51[/Serial] SH/0001aa Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.1.0","P4","","120","130","65536","12","0","1","1","0","","","1","0","1","1","1","0","0","0","2002-03","","","2008-01-17 18:21:30"
"660","SoftBank","J-K51","J-K51","J-PHONE/4.0/J-K51[/Serial] KW/1.00 Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.1.0","P4","","128","128","4096","12","0","1","1","0","","","1","0","1","1","1","0","0","0","2002-03","","","2008-01-17 18:21:30"
"661","SoftBank","J-T51","J-T51","J-PHONE/4.0/J-T51[/Serial] TS/1.00 Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.1.0","P4","","144","144","65536","12","0","1","1","0","","","1","0","1","1","1","0","0","0","2002-04","","","2008-01-10 16:47:09"
"662","SoftBank","J-P51","J-P51","J-PHONE/4.0/J-P51[/Serial] MA/JDP51A36 Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.1.0","P4","","120","130","65536","12","0","1","1","0","","","1","0","1","1","1","0","0","0","2002-05","","","2008-01-10 16:48:12"
"663","SoftBank","J-SA51","J-SA51","J-PHONE/4.1/J-SA51[/Serial] SA/0001JP Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.1.1","P4","","132","144","65536","12","0","1","1","0","","","1","0","1","1","1","0","0","0","2002-10","","","2008-01-10 16:50:53"
"664","SoftBank","J-SH52","J-SH52","J-PHONE/4.1/J-SH52[/Serial] SH/0002aa Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.1.1","P4","","120","130","65536","12","0","1","1","0","","","1","0","1","1","1","0","0","0","2002-10","","","2008-01-10 16:52:05"
"665","SoftBank","J-N51","J-N51","J-PHONE/4.2/J-N51[/Serial] N/01000100 Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.1.1","P4","","160","180","65536","12","0","1","1","0","","","1","0","1","1","1","0","0","0","2003-05","","","2008-01-17 18:21:30"
"666","SoftBank","V601N","V601N","J-PHONE/4.2/V601N[/Serial] N/01000100 Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.1.1","P4","","160","180","65536","12","0","1","1","0","","","1","0","1","1","1","0","0","0","2003-12","","","2008-01-10 16:54:26"
"667","SoftBank","J-SH53","J-SH53","J-PHONE/4.2/J-SH53[/Serial] SH/0003aa Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.2.1","P5","","240","260","262144","12","0","1","1","0","","","1","0","1","1","1","0","0","0","2003-05","","","2009-05-11 16:18:56"
"668","SoftBank","V601SH","V601SH","J-PHONE/4.2/V601SH[/Serial] SH/0004aa Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.2.1","P5","","240","260","262144","12","0","1","1","0","","","1","0","1","1","1","0","0","0","2003-12","","","2008-01-17 18:54:38"
"669","SoftBank","V601T","V601T","J-PHONE/4.3/V601T[/Serial] TS/2.00 Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.2.2","P6","","240","261","65536","30","0","1","1","0","","","1","0","1","1","1","0","0","0","2004-07","","","2008-01-10 16:59:16"
"670","SoftBank","V602SH","V602SH","J-PHONE/4.3/V602SH[/Serial] SH/0006aa Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.2.2","P6","","240","260","262144","30","0","1","1","0","","","1","0","1","1","1","0","0","0","2004-07","","","2008-01-17 18:54:38"
"671","SoftBank","V602T","V602T","J-PHONE/4.3/V602T[/Serial] TS/2.00 Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.2.2","P6","","240","261","65536","30","0","1","1","0","","","1","0","1","1","1","0","0","0","2004-11","","","2008-01-15 18:40:22"
"672","SoftBank","V603SH","V603SH","J-PHONE/4.3/V603SH[/Serial] SH/0007aa Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.3.2","P7","","240","260","262144","30","0","1","1","0","","","1","0","1","1","1","0","0","0","2005-02","","","2008-01-17 18:54:38"
"673","SoftBank","V603T","V603T","J-PHONE/4.3/V603T[/Serial] TS/2.00 Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.3.2","P7","","240","261","65536","30","1","1","1","0","","","1","0","1","1","1","0","0","0","2005-02","","","2008-01-15 18:42:59"
"674","SoftBank","V501T","V501T","J-PHONE/4.3/V501T[/Serial] TS/2.00 Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.3.2","P7","","240","261","65536","30","0","1","1","0","","","1","0","1","1","1","0","0","0","2005-07","","","2008-01-15 18:48:59"
"675","SoftBank","V502T","V502T","J-PHONE/4.3/V502T[/Serial] TS/2.00　Profile/MIDP-1.0　Configuration/CLDC-1.0　Ext-Profile/JSCL-1.3.","P7","","240","261","65536","30","0","1","1","0","","","1","0","1","1","1","0","0","0","2006-01","","","2008-01-15 18:53:37"
"676","SoftBank","V501SH","V501SH","J-PHONE/4.3/V501SH[/Serial] SH/0008aa Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.3.2","P7","","240","260","262144","30","0","1","1","0","","","1","0","1","1","1","0","0","0","2005-07","","","2008-01-17 18:54:38"
"677","SoftBank","V604SH","V604SH","J-PHONE/4.3/V604SH[/Serial] SH/0009aa Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.3.2","P7","","240","260","262144","30","0","1","1","0","","","1","0","1","1","1","0","0","0","2005-11","","","2008-09-08 22:22:08"
"678","SoftBank","V604T","V604T","J-PHONE/4.3/V604T[/Serial] TS/2.00 Profile/MIDP-1.0　Configuration/CLDC-1.0　Ext-Profile/JSCL-1.3.2","P7","","240","261","65536","30","0","1","1","0","","","1","0","1","1","1","0","0","0","2006-04","","","2008-01-15 19:09:27"
"679","SoftBank","V801SA","V801SA","J-PHONE/5.0/V801SA[/Serial] SA/0001JP Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.1.0","W","","240","256","262144","200","0","1","1","0","","","1","0","1","1","1","1","1","0","2003-12","ネットワークの更新に対応できないため、2007/12末でサービス終了","","2008-01-18 18:13:13"
"680","SoftBank","V801SH","V801SH","J-PHONE/5.0/V801SH[/Serial] SH/0005aa Profile/MIDP-1.0 Configuration/CLDC-1.0 Ext-Profile/JSCL-1.1.0","W","","240","260","262144","200","0","1","1","0","","","1","0","1","1","1","1","1","0","2004-04","2008年7月でメール・Webサービス停止","","2008-02-17 11:13:01"
"681","SoftBank","804NK","V804NK","Vodafone/1.0/V804NK/NKJ001[/Serial] Series60/3.0 NokiaN71/3.0630 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","276","262144","300","1","1","1","0","","","1","0","1","1","1","1","1","0","2006-08","","","2008-02-25 21:14:29"
"682","SoftBank","705T","V705T","Vodafone/1.0/V705T/TJ001[/Serial] Browser/VF-Browser/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","261","262144","300","1","1","1","0","","","1","0","1","1","1","1","1","0","2006-06","","","2008-02-25 21:22:54"
"683","SoftBank","705SH","V705SH","Vodafone/1.0/V705SH/SHJ001[/Serial] Browser/VF-NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","270","262144","300","1","1","1","1","1.1","","1","0","1","1","1","1","1","0","2006-06","","","2009-05-13 13:31:59"
"684","SoftBank","804N","V804N","Vodafone/1.0/V804N/NJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","270","65536","300","1","1","1","0","","","1","0","1","1","1","1","1","0","2006-04","","","2008-02-25 21:25:09"
"685","SoftBank","905SH","V905SH","Vodafone/1.0/V905SH/SHJ001[/Serial] Browser/VF-NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","350","262144","300","1","1","1","1","1.1","","1","0","1","1","1","1","1","0","2006-05","","","2008-02-25 21:28:02"
"686","SoftBank","904SH","V904SH","Vodafone/1.0/V904SH/SHJ001[/Serial] Browser/VF-NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","540","262144","300","1","1","1","1","1.1","","1","0","1","1","1","1","1","1","2006-04","","","2008-02-28 21:28:32"
"687","SoftBank","804SS","V804SS","Vodafone/1.0/V804SS/SSJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","264","262144","300","1","1","1","0","","","1","0","1","1","1","1","1","0","2006-03","Flashワークメモリ不明 \nブラウザでFlashを表示することはできないが、メールに添付したFlashなどは再生可能","","2008-02-28 21:28:12"
"688","SoftBank","904T","V904T","Vodafone/1.0/V904T/TJ001[/Serial] Browser/VF-Browser/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 Ext-J-Profile/JSCL-1.2.2 Ext-V-Profile/VSCL-2.0.0","3GC","","240","261","262144","300","1","1","1","0","","","1","0","1","1","1","1","1","1","2006-03","","","2009-01-06 16:07:13"
"689","SoftBank","804SH","V804SH","Vodafone/1.0/V804SH/SHJ001[/Serial] Browser/UP.Browser/7.0.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Ext-J-Profile/JSCL-1.2.2 Ext-V-Profile/VSCL-2.0.0","3GC","","240","264","262144","300","1","1","1","1","1.1","","1","0","1","1","1","1","1","0","2006-01","","","2008-02-28 21:27:40"
"690","SoftBank","803T","V803T","Vodafone/1.0/V803T/TJ001[/Serial] Browser/VF-Browser/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 Ext-J-Profile/JSCL-1.2.2 Ext-V-Profile/VSCL-2.0.0","3GC","","240","261","262144","300","1","1","1","0","","","1","0","1","1","1","1","1","0","2005-10","","","2008-02-28 21:27:14"
"691","SoftBank","702NK (NOKIA 6630)","V702NK","Vodafone/1.0/V702NK/NKJ001[/Serial] Series60/2.6 Nokia6630/2.39.148 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","176","173","65536","300","1","1","1","0","","","1","0","1","1","1","1","","","2004-12","","","2009-03-18 17:51:27"
"692","SoftBank","903T","V903T","Vodafone/1.0/V903T/TJ001[/Serial] Browser/VF-Browser/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 Ext-J-Profile/JSCL-1.2.2 Ext-V-Profile/VSCL-2.0.0","3GC","","240","261","262144","300","1","1","1","0","","","1","0","1","1","1","1","1","1","2005-10","","","2008-02-28 21:27:02"
"693","SoftBank","802N","V802N","Vodafone/1.0/V802N/NJ001[/Serial] Browser/UP.Browser/7.0.2.1.307 Profile/MIDP-2.0 Configuration/CLDC-1.1 Ext-J-Profile/JSCL-1.2.2 Ext-V-Profile/VSCL-2.0.0","3GC","","240","269","65536","300","1","1","1","0","","","1","0","1","1","1","1","1","","2005-02","","","2008-02-26 18:12:26"
"694","SoftBank","903SH","V903SH","Vodafone/1.0/V903SH/SHJ001[/Serial] Browser/UP.Browser/7.0.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Ext-J-Profile/JSCL-1.2.2 Ext-V-Profile/VSCL-2.1.0","3GC","","240","264","262144","300","1","1","1","1","1.1","","1","0","1","1","1","1","1","0","2005-08","","","2008-02-28 21:34:08"
"695","SoftBank","702sMO","C980","MOT-C980/80.2F.2E. MIB/2.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","176","182","65536","300","1","1","1","0","","","1","0","1","1","1","1","","","2004-12","","","2008-01-28 15:20:17"
"696","SoftBank","902T","V902T","Vodafone/1.0/V902T/TJ001[/Serial] Browser/UP.Browser/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 Ext-J-Profile/JSCL-1.2.2Ext-V-Profile/VSCL-2.0.0","3GC","","240","261","262144","300","1","1","1","0","","","1","0","1","1","1","1","1","0","2005-06","","","2008-02-28 21:38:04"
"697","SoftBank","902SH","V902SH","Vodafone/1.0/V902SH/SHJ001[/Serial] Browser/UP.Browser/7.0.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Ext-J-Profile/JSCL-1.2.2 Ext-V-Profile/VSCL-2.0.0","3GC","","240","264","262144","300","1","1","1","1","1.1","","1","0","1","1","1","1","1","0","2004-12","","","2009-06-04 16:25:12"
"698","SoftBank","702MO","V980","MOT-V980/80.2F.2E. MIB/2.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","176","182","65536","300","1","1","1","0","","","1","0","1","1","1","1","","","2004-12","","","2008-01-28 15:19:58"
"699","SoftBank","802SE","V802SE","Vodafone/1.0/V802SE/SEJ001[/Serial] Browser/SEMC-Browser/4.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Ext-V-Profile/VSCL-2.0.0","3GC","","176","182","262144","300","1","1","1","1","1.1","","1","0","1","1","1","1","1","0","2004-12","","","2008-02-28 21:41:55"
"700","SoftBank","802SH","V802SH","Vodafone/1.0/V802SH/SHJ001[/Serial] Browser/UP.Browser/7.0.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Ext-J-Profile/JSCL-1.2.2 Ext-V-Profile/VSCL-2.0.0","3GC","","240","264","262144","300","1","1","1","1","1.1","","1","0","1","1","1","1","1","0","2005-01","","","2008-02-28 21:43:34"
"701","SoftBank","703N","V703N","Vodafone/1.0/V703N/NJ001[/Serial] Browser/UP.Browser/7.0.2.1.307 Profile/MIDP-2.0 Configuration/CLDC-1.1 Ext-J-Profile/JSCL-1.2.2 Ext-V-Profile/VSCL-2.0.0","3GC","","240","269","65536","300","1","1","1","0","","","1","0","1","1","1","1","1","0","2005-11","","","2009-04-22 16:50:04"
"702","SoftBank","703SHf","V703SHf","Vodafone/1.0/V703SHf/SHJ001[/Serial] Browser/UP.Browser/7.0.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Ext-J-Profile/JSCL-1.2.2 Ext-V-Profile/VSCL-2.0.0","3GC","","240","264","262144","300","1","1","1","1","1.1","","1","0","1","1","1","1","1","0","2005-11","","","2008-02-28 21:46:04"
"703","SoftBank","703SH","V703SH","Vodafone/1.0/V703SH/SHJ001[/Serial] Browser/UP.Browser/7.0.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Ext-J-Profile/JSCL-1.2.2 Ext-V-Profile/VSCL-2.0.0","3GC","","240","264","262144","300","1","1","1","1","1.1","","1","0","1","1","1","1","1","0","2005-08","","","2008-02-28 21:47:08"
"704","SoftBank","910T","910T","SoftBank/1.0/910T/TJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","259","","","1","1","1","1","2.0","","1","0","1","1","1","1","","","2006-10","","","2008-01-17 14:28:25"
"705","SoftBank","810SH","810SH","SoftBank/1.0/810SH/SHJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","468","540","","","1","1","1","1","2.0","","1","0","1","1","1","1","","","2006-10","","","2008-01-17 14:28:25"
"706","SoftBank","811SH","811SH","SoftBank/1.0/811SH/SHJ002 Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","468","540","","","1","1","1","1","2.0","","1","0","1","1","1","0","1","","2006-10","","","2009-02-11 22:21:01"
"707","SoftBank","705P/705Px","705P","SoftBank/1.0/705P/PJP10[/Serial] Browser/Teleca-Browser/3.1 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","236","258","16777216","","1","1","1","0","","","1","0","1","1","1","1","","","2006-10","705Pxは705Pのカラーバリエーションと細かい仕様を変更したモデル, 705Pxは2007年10月発売","","2008-01-17 18:56:00"
"708","SoftBank","705SC","705SC","SoftBank/1.0/705SC/SCJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","230","264","","","1","1","1","0","","","1","0","1","0","1","1","","","2006-10","","","2008-09-19 14:48:35"
"709","SoftBank","706SC","706SC","SoftBank/1.0/706SC/SCJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","230","264","","","1","1","1","0","","","1","0","1","1","1","1","","","2006-10","ブラウザはFlashに対応していないが、メールなどで添付したFlashは再生可能","","2008-01-28 13:07:40"
"710","SoftBank","810T","810T","SoftBank/1.0/810T/TJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","259","","","1","1","1","1","2.0","","1","0","1","1","1","0","1","","2006-10","","","2009-04-16 17:30:17"
"711","SoftBank","811T","811T","SoftBank/1.0/811T/TJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","259","","","1","1","1","1","2.0","","1","0","1","1","1","1","","","2006-11","","","2008-01-17 14:28:25"
"712","SoftBank","910SH","910SH","SoftBank/1.0/910SH/SHJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","468","540","","","1","1","1","1","2.0","","1","0","1","1","1","0","1","","2006-11","","","2008-12-25 21:28:00"
"713","SoftBank","911SH","911SH","SoftBank/1.0/911SH/SHJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","350","","","1","1","1","1","2.0","","1","0","1","1","1","0","1","0","2006-11","","","2009-04-28 13:15:12"
"714","SoftBank","705N","705N","SoftBank/1.0/705N/NJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","233","269","","","1","1","1","0","","","1","0","1","1","1","1","","","2006-12","","","2008-01-17 14:28:25"
"715","SoftBank","707SC","707SC","SoftBank/1.0/707SC/SCJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","230","264","65536","","1","1","1","0","","","1","0","1","1","1","1","","","2006-12","","","2008-01-17 14:28:25"
"716","SoftBank","709SC","709SC","SoftBank/1.0/709SC/SCJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","230","264","","","1","1","1","0","","","1","0","1","1","1","1","","","2006-12","","","2008-01-17 14:28:25"
"717","SoftBank","705NK","705NK","SoftBank/1.0/705NK/NKJ002[/Serial] Series60/3.0 NokiaN73/3.0716 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","267","","","1","1","1","0","","","1","0","1","1","1","0","1","","2007-01","","","2009-02-09 14:22:24"
"718","SoftBank","812SH","812SH","SoftBank/1.0/812SH/SHJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","270","","","1","1","1","1","2.0","","1","0","1","1","1","1","","","2007-02","","","2008-01-17 14:28:25"
"719","SoftBank","702NKII (NOKIA 6680)","V702NK2","Vodafone/1.0/V702NK2/NKJ001[/Serial] Series60/2.6 Nokia6680/4.04.28","3GC","","176","173","","","1","1","1","0","","","0","0","0","0","0","0","","","2005-12","","","2008-01-28 15:21:35"
"720","SoftBank","706N","706N","SoftBank/1.0/706N/NJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","233","269","65536","","0","1","0","0","","","0","0","0","0","0","0","1","0","2007-03","作成中","","2008-06-07 00:37:39"
"721","SoftBank","706P","706P","SoftBank/1.0/706P/PJP10[/Serial] Browser/Teleca-Browser/3.1 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","236","258","16777216","","0","0","0","0","","","0","0","0","0","0","0","","","2007-03","作成中","","2008-03-18 19:23:24"
"722","SoftBank","707SCII","707SC2","SoftBank/1.0/707SC2/SCJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","230","264","","","1","1","1","0","","","0","0","1","1","1","1","1","","2007-03","作成中","","2008-03-18 23:01:37"
"723","SoftBank","708SC","708SC","SoftBank/1.0/708SC/SCJ001 Browser/NetFront/3.3","3GC","","310","186","262144","","1","1","1","0","","","0","0","0","0","0","0","1","","2007-03","作成中 \nブラウザはFlashに対応していないが、メールなどで添付したFlashは再生可能","","2009-01-31 21:35:44"
"724","SoftBank","805SC","805SC","SoftBank/1.0/805SC/SCJ001[/Serial] Browser/NetFront/3.3","3GC","","230","264","","","1","1","1","0","","","","0","1","1","1","1","1","","2007-06","作成中","","2008-03-18 22:59:28"
"725","SoftBank","810P","810P","SoftBank/1.0/810P/PJP10[/Serial] Browser/NetFront/3.4","3GC","","236","258","260000","","1","1","1","1","2.0","","0","0","0","0","0","0","","","2007-06","作成中","","2008-10-29 09:08:42"
"726","SoftBank","812SH s","812SHs","SoftBank/1.0/812SHs/SHJ001[/Serial] Browser/NetFront/3.3","3GC","","234","270","","","0","0","1","1","2.0","","0","0","0","0","0","0","","","2007-07","作成中","","2008-05-22 11:44:14"
"727","SoftBank","812T","812T","SoftBank/1.0/812T/TJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","259","","","0","0","1","1","2.0","","0","0","0","0","0","0","","","2007-02","作成中","","2008-05-22 11:44:56"
"728","SoftBank","813SH","813SH","SoftBank/1.0/813SH/SHJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","320","","","0","0","1","1","2.0","","0","0","0","0","0","0","","","2007-03","作成中","","2008-05-22 11:45:20"
"729","SoftBank","813T","813T","SoftBank/1.0/813T/TJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","259","","","0","0","1","1","2.0","","0","0","0","0","0","0","","","2007-03","作成中","","2008-05-22 11:46:24"
"730","SoftBank","814SH","814SH","SoftBank/1.0/814SH/SHJ001[/Serial] Browser/NetFront/3.4","3GC","","468","540","","","0","0","1","1","2.0","","0","0","0","0","0","0","","","2007-07","作成中","","2008-05-22 11:47:18"
